DATE_TIME,RSI,MACD,MACD_Histogram,MACD_Signal,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,WilliamsR,Momentum,ROC,OPEN,HIGH,LOW,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8,day_of_month,hour_of_day,day_of_week,CLOSE_stl_trend,CLOSE_stl_seasonal,CLOSE_stl_resid,CLOSE_wav_detail_L1,CLOSE_wav_detail_L2,CLOSE_wav_approx_L2,CLOSE_mtm_band_1_0.000_0.010,CLOSE_mtm_band_2_0.010_0.060,CLOSE_mtm_band_3_0.060_0.200,CLOSE_mtm_band_4_0.200_0.500,CLOSE
2005-05-02 10:00:00,46.049065866806906,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.285742727272727,46.361791156251456,3.837542328379575,3.325681701641622,19.04433101149883,24.30740044628644,-6.298906663926341,-11.775498413812011,-53.677078899619545,0.00275000000000003,0.2141077545935869,1.2867,1.2874,1.2865,0.00045,0.0009000000000001229,0.000700000000000145,0.00019999999999997797,1162.160034,15.119999885559082,1.2857,1.2854,1.2858,1.286,1.2861,1.2859,1.2857,1.2855,1.2854,1.286,1.2859,1.2855,1.2857,1.2856,1.2852,1.2856,2,10,0,,,,,,,,,,,1.28715
2005-05-02 11:00:00,46.049065866806906,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2857895041322314,46.361791156251456,3.837542328379575,3.325681701641622,19.04433101149883,24.30740044628644,-6.298906663926341,-11.775498413812011,-53.677078899619545,0.0018000000000000238,0.14016508332035693,1.28725,1.28735,1.2858,-0.00125,0.0015499999999999403,9.999999999998899e-05,0.0014499999999999513,1162.160034,15.119999885559082,1.2866,1.2866,1.2867,1.2859,1.2857,1.2854,1.2858,1.286,1.2866,1.2859,1.2854,1.286,1.2859,1.2855,1.2857,1.2856,2,11,0,,,,,,,,,,,1.286
2005-05-02 12:00:00,46.049065866806906,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2858095942900074,46.361791156251456,3.837542328379575,3.325681701641622,19.04433101149883,24.30740044628644,-6.298906663926341,-11.775498413812011,-53.677078899619545,0.0008000000000001339,0.0622519648276503,1.286,1.2872,1.2858,-0.0001,0.0013999999999998458,0.0011999999999998678,0.00019999999999997797,1162.160034,15.119999885559082,1.2866,1.2866,1.2864,1.2863,1.2866,1.2866,1.2867,1.2859,1.2866,1.2863,1.2866,1.2859,1.2854,1.286,1.2859,1.2855,2,12,0,,,,,,,,,,,1.2859
2005-05-02 13:00:00,46.049065866806906,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2858805771463697,46.361791156251456,3.837542328379575,3.325681701641622,19.04433101149883,24.30740044628644,-6.298906663926341,46.79693651133711,-34.28571428571628,0.001100000000000101,0.08559645163801269,1.2858,1.28656,1.2857,0.0004,0.0008599999999998609,0.0007599999999998719,9.999999999998899e-05,1162.160034,15.119999885559082,1.2871,1.2874,1.2871,1.2866,1.2866,1.2866,1.2864,1.2863,1.2874,1.2866,1.2866,1.2863,1.2866,1.2859,1.2854,1.286,2,13,0,,,,,,,,,,,1.2862
2005-05-02 14:00:00,36.07712282426332,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2854786540288479,46.361791156251456,3.837542328379575,3.325681701641622,13.442103477816412,24.68816894019266,-6.691956447134929,-107.94726107224669,-100.0,-0.0018299999999999983,-0.14235705950991817,1.2862,1.2868,1.28367,-0.00253,0.003129999999999855,0.0005999999999999339,0.002529999999999921,1162.160034,15.119999885559082,1.286,1.2863,1.2865,1.2871,1.2871,1.2874,1.2871,1.2866,1.2863,1.2871,1.2874,1.2866,1.2866,1.2863,1.2866,1.2859,2,14,0,,,,,,,,,,,1.28367
2005-05-02 15:00:00,52.93708686668331,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2855134442054208,39.77786288778176,3.837542328379575,3.325681701641622,11.097910910904822,20.382754819867912,-6.612880075956816,-78.53442480325185,-46.380697050938444,0.00026999999999999247,0.021005134588454367,1.28377,1.28587,1.28377,0.0019,0.0020999999999999908,0.0020999999999999908,0.0,1162.160034,15.119999885559082,1.2858,1.2863,1.2867,1.2865,1.286,1.2863,1.2865,1.2871,1.2863,1.2865,1.2863,1.2871,1.2874,1.2866,1.2866,1.2863,2,15,0,,,,,,,,,,,1.28567
2005-05-02 16:00:00,44.956145838358225,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2853146361680714,24.575513851651476,3.837542328379575,3.325681701641622,10.803873650689608,17.197073468157523,-6.551465035068702,-112.76495525200524,-79.89276139410713,-0.0014300000000000423,-0.11121048333787319,1.28557,1.28607,1.2839,-0.00115,0.0021700000000000053,0.0004999999999999449,0.0016700000000000603,1162.160034,15.119999885559082,1.2867,1.2863,1.2863,1.2864,1.2858,1.2863,1.2867,1.2865,1.2863,1.2864,1.2863,1.2865,1.2863,1.2871,1.2874,1.2866,2,16,0,,,,,,,,,,,1.28442
2005-05-02 17:00:00,48.93572505402915,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2852610659556947,36.63985701518998,3.5164412334005672,3.325681701641622,10.098887711572127,16.074911604644104,-6.589033802094129,-103.4208964084441,-63.8069705093845,-0.0005299999999999194,-0.04122749017929442,1.28442,1.28512,1.28422,0.0006,0.0009000000000001229,0.000700000000000145,0.00019999999999997797,1162.160034,15.119999885559082,1.2842,1.2842,1.2842,1.2846,1.2867,1.2863,1.2863,1.2864,1.2842,1.2846,1.2863,1.2864,1.2863,1.2865,1.2863,1.2871,2,17,0,,,,,,,,,,,1.28502
2005-05-02 18:00:00,54.696955134241094,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2853954176001139,39.58891867738784,3.5145686210659948,3.325681701641622,16.96822327773606,14.718793962781742,-6.6029047176227404,-1.875669882063076,-37.533512064344876,-0.00039999999999995595,-0.031094527363180656,1.28502,1.2862,1.28502,0.00098,0.0011799999999999589,0.0011799999999999589,0.0,1162.160034,15.119999885559082,1.2858,1.2854,1.2855,1.2846,1.2842,1.2842,1.2842,1.2846,1.2854,1.2846,1.2842,1.2846,1.2863,1.2864,1.2863,1.2865,2,18,0,,,,0.0002460191,0.00042800233,1.2867424,,,,,1.286
2005-05-02 19:00:00,53.37349074351757,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2854689780364565,51.9213583556734,3.7545902101675743,3.325681701641622,16.21897442308157,14.068870907314908,-6.657078115213082,9.601745771966835,-42.89544235925044,-0.0009999999999998899,-0.07771215418090534,1.286,1.2862,1.2856,-0.0002,0.0005999999999999339,0.00019999999999997797,0.00039999999999995595,1162.160034,15.119999885559082,1.2846,1.2849,1.2844,1.2855,1.2858,1.2854,1.2855,1.2846,1.2849,1.2855,1.2854,1.2846,1.2842,1.2846,1.2863,1.2864,2,19,0,,,,0.000132747,-9.9855475e-05,1.2866199,,,,,1.2858
2005-05-02 20:00:00,56.22515516532134,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.285620072938919,63.36014298480605,3.943976478723625,3.325681701641622,16.86824427111473,13.329382740324798,-6.70005997317126,35.65333333331834,-29.490616621986533,-0.0008500000000000174,-0.06603736938196926,1.2858,1.2864,1.2857,0.0005,0.0006999999999999229,0.0005999999999999339,9.999999999998899e-05,1162.160034,15.119999885559082,1.2853,1.2852,1.2848,1.2845,1.2846,1.2849,1.2844,1.2855,1.2852,1.2845,1.2849,1.2855,1.2854,1.2846,1.2842,1.2846,2,20,0,,,,5.552545e-06,0.00012533274,1.286156,,,,,1.2863
2005-05-02 21:00:00,48.55055683427261,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2855255142227517,55.31724754244573,4.040702012733769,3.325681701641622,15.263666242683966,16.45178314796959,-6.694986377197923,-30.934544078718112,-61.66219839142584,-0.0009000000000001229,-0.06998444790047612,1.2863,1.2864,1.2851,-0.0012,0.0013000000000000789,9.999999999998899e-05,0.0012000000000000899,1162.160034,15.119999885559082,1.2863,1.2856,1.2855,1.2857,1.2853,1.2852,1.2848,1.2845,1.2856,1.2857,1.2852,1.2845,1.2849,1.2855,1.2854,1.2846,2,21,0,,,,-0.00023068115,-2.0194799e-05,1.2856889,,,,,1.2851
2005-05-02 22:00:00,45.22646991875555,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.285339057091342,43.6997319034817,3.991309257404177,3.325681701641622,13.94500785941233,22.22981284515224,-6.6976536772516635,-107.54418540675694,-77.74798927614253,-0.0014000000000000679,-0.10887316276538361,1.2852,1.2853,1.2841,-0.0007,0.0012000000000000899,0.00010000000000021103,0.0010999999999998789,1162.160034,15.119999885559082,1.286,1.286,1.2861,1.2863,1.2863,1.2856,1.2855,1.2857,1.286,1.2863,1.2856,1.2857,1.2852,1.2845,1.2849,1.2855,2,22,0,,,,-0.00017575454,0.00028324686,1.2851592,,,,,1.2845
2005-05-02 23:00:00,50.68112461289507,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2853501376201888,35.65683646112336,3.8042433876344846,3.325681701641622,16.076560625514237,20.053166500890683,-6.6859618466830835,-41.993957703915996,-53.61930294906154,-0.0007999999999999119,-0.06219872492613216,1.2844,1.2858,1.2844,0.001,0.0014000000000000679,0.0014000000000000679,0.0,1162.160034,15.119999885559082,1.2864,1.2863,1.2861,1.2867,1.286,1.286,1.2861,1.2863,1.2863,1.2867,1.286,1.2863,1.2856,1.2857,1.2852,1.2845,2,23,0,,,,0.00032008067,-0.00017116033,1.284879,,,,,1.2854
2005-05-03 00:00:00,49.50138529474267,0.003702019403356268,-1.5266556533929622e-06,0.0033529994336426324,1.2853228398710634,36.73626491043785,3.655777869233297,3.325681701641622,15.271394580734064,19.048839198991562,-6.724442326196284,-28.87047535980507,-58.42391304348238,0.0015299999999998093,0.11918951132298872,1.2855,1.2856,1.2849,-0.0003,0.000700000000000145,9.999999999998899e-05,0.000600000000000156,1161.170044,14.529999732971191,1.2852,1.2856,1.2864,1.2864,1.2864,1.2863,1.2861,1.2867,1.2856,1.2864,1.2863,1.2867,1.286,1.2863,1.2856,1.2857,3,0,1,,,,0.0005562147,0.00016767811,1.2849728,,,,,1.2852
2005-05-03 01:00:00,39.98016380303514,0.003856670688030395,-1.5266556533929622e-06,0.0033529994336426324,1.2849550508035974,30.15226133582045,3.531692975007079,3.325681701641622,13.232271862806295,27.85501007959381,-6.669636776215645,-163.5738831615217,-97.49999999999473,-0.0023699999999999832,-0.1843396828112955,1.2851,1.2852,1.2832,-0.0018,0.0020000000000000018,9.999999999998899e-05,0.0019000000000000128,1161.170044,14.529999732971191,1.2848,1.2849,1.2845,1.2844,1.2852,1.2856,1.2864,1.2864,1.2849,1.2844,1.2856,1.2864,1.2863,1.2867,1.286,1.2863,3,1,1,,,,0.00013129693,-0.00017592125,1.2852794,,,,,1.2833
2005-05-03 02:00:00,39.98016380303514,0.0037470188109669823,-1.5266556533929622e-06,0.0033529994336426324,1.2846541324756706,16.493830787311218,3.3248244519574266,3.325681701641622,12.773089384222098,27.582427787221615,-6.721623240243272,-188.75537426963544,-94.59459459458924,-0.0011199999999997878,-0.08719889132836517,1.2833,1.2836,1.2831,0.0,0.000500000000000167,0.00029999999999996696,0.00020000000000020002,1161.170044,14.529999732971191,1.2855,1.2852,1.2858,1.2852,1.2848,1.2849,1.2845,1.2844,1.2852,1.2852,1.2849,1.2844,1.2856,1.2864,1.2863,1.2867,3,2,1,,,,-0.00018923264,0.0001231581,1.2856122,,,,,1.2833
2005-05-03 03:00:00,41.35717031779145,0.0036823801863273588,-1.5266556533929622e-06,0.0033529994336426324,1.284444290207367,6.238738738743848,2.86950425788188,3.0615547335194098,13.128024171643212,26.781737944066755,-6.778372544774816,-141.93391642368456,-89.18918918918448,-0.0015199999999999658,-0.11828609671444536,1.2833,1.2837,1.2833,0.0002,0.00039999999999995595,0.00039999999999995595,0.0,1161.170044,14.529999732971191,1.2852,1.2858,1.2857,1.2853,1.2855,1.2852,1.2858,1.2852,1.2858,1.2853,1.2852,1.2852,1.2849,1.2844,1.2856,1.2864,3,3,1,,,,-0.00021521375,-0.00058983546,1.285692,,,,,1.2835
2005-05-03 04:00:00,39.879207032646924,0.003614009767498029,-1.5266556533929622e-06,0.0033529994336426324,1.2842180556242093,6.415506415509633,2.273776616514764,3.135177886545879,12.539986898748264,27.075200405398267,-6.8177599155212425,-129.25932622189575,-96.96969696969737,-0.0028000000000001357,-0.21772939346812875,1.2835,1.2837,1.2831,-0.0003,0.000600000000000156,0.00019999999999997797,0.000400000000000178,1161.170044,14.529999732971191,1.2837,1.285,1.2851,1.2853,1.2852,1.2858,1.2857,1.2853,1.285,1.2853,1.2858,1.2853,1.2852,1.2852,1.2849,1.2844,3,4,1,,,,-0.00050149113,-0.0004552398,1.2856966,,,,,1.2832
2005-05-03 05:00:00,42.46262312660118,0.0035951603052548292,-1.5266556533929622e-06,0.0033529994336426324,1.2840965909652622,10.005861476451528,2.021993672600512,3.199943589043114,11.871864704512626,26.393785057963935,-6.847320207915024,-99.03657783859882,-83.82352941176356,-0.0022500000000000853,-0.17498833411106587,1.2831,1.2837,1.283,0.00045,0.000700000000000145,0.000600000000000156,9.999999999998899e-05,1161.170044,14.529999732971191,1.2836,1.2837,1.2834,1.2836,1.2837,1.285,1.2851,1.2853,1.2837,1.2836,1.285,1.2853,1.2858,1.2853,1.2852,1.2852,3,5,1,,,,-0.00059173536,0.00013250299,1.2857356,,,,,1.28355
2005-05-03 06:00:00,51.177139480085835,0.0036948074844442877,-1.5266556533929622e-06,0.0033529994336426324,1.2842426653352144,25.029708853238258,2.6259015695408032,3.114585278490914,20.984918407780075,22.918410053614465,-6.7896225036963695,-13.041853512706846,-44.117647058824296,-0.0014000000000000679,-0.1088393065381379,1.28365,1.2852,1.28335,0.00125,0.0018499999999999073,0.0015499999999999403,0.00029999999999996696,1161.170044,14.529999732971191,1.2836,1.2835,1.2836,1.2837,1.2836,1.2837,1.2834,1.2836,1.2835,1.2837,1.2837,1.2836,1.285,1.2853,1.2858,1.2853,3,6,1,,,,-0.00045756157,-0.0015320405,1.2854663,,,,,1.2849
2005-05-03 07:00:00,56.67363298276465,0.003862290811726491,-1.5266556533929622e-06,0.0033529994336426324,1.2845530898197206,52.941176470587855,3.3784602499863814,3.0642144113014154,25.695577939921563,20.555084854921507,-6.76353238228058,66.59680377259699,-13.2352941176486,0.0008500000000000174,0.06614271262936873,1.2849,1.2862,1.2847,0.00105,0.0015000000000000568,0.0013000000000000789,0.00019999999999997797,1161.170044,14.529999732971191,1.2834,1.2833,1.2834,1.2837,1.2836,1.2835,1.2836,1.2837,1.2833,1.2837,1.2835,1.2837,1.2837,1.2836,1.285,1.2853,3,7,1,,,,-0.00046548154,0.00078423973,1.2851319,,,,,1.28595
2005-05-03 08:00:00,57.88923393850995,0.004017421897011399,-1.5266556533929622e-06,0.0033529994336426324,1.2848525280343168,78.37753598549243,3.953474698026584,3.0339519595188458,24.532812847974487,18.25725989012283,-6.727045960922561,79.76717921986122,-7.514450867049871,0.0017000000000000348,0.13234721681588438,1.28595,1.28646,1.28476,0.00025,0.0017000000000000348,0.0005100000000000104,0.0011900000000000244,1161.170044,14.529999732971191,1.2836,1.2837,1.2837,1.2833,1.2834,1.2833,1.2834,1.2837,1.2837,1.2833,1.2833,1.2837,1.2835,1.2837,1.2837,1.2836,3,8,1,,,,-0.0002453234,-0.0007524239,1.2848023,,,,,1.2862
2005-05-03 09:00:00,61.173997758773204,0.004196854853951211,0.00039099737378389676,0.003457383903535628,1.285224795664441,88.6389738939884,4.294822904413133,3.062095652853712,29.020532663408122,16.61045207355871,-6.713950299391463,139.13254179792003,-13.333333333336295,0.0014999999999998348,0.11669519215807023,1.2862,1.2875,1.2861,0.0007,0.0014000000000000679,0.0013000000000000789,9.999999999998899e-05,1161.170044,14.529999732971191,1.2848,1.2845,1.2838,1.2849,1.2836,1.2837,1.2837,1.2833,1.2845,1.2849,1.2837,1.2833,1.2833,1.2837,1.2835,1.2837,3,9,1,,,,0.00013217237,0.00010087248,1.284141,,,,,1.2869
2005-05-03 10:00:00,54.04039604101462,0.004250295816169835,0.0003557316202130068,0.0035460059372636943,1.285329378270906,80.45814600727891,4.412695887639814,3.048608668270313,26.61945361086391,18.41835086060154,-6.708452889087014,89.75791433894578,-37.777777777777125,0.000600000000000156,0.046685340803,1.2869,1.2869,1.2856,-0.0011,0.0012999999999998568,0.0,0.0012999999999998568,1161.170044,14.529999732971191,1.2859,1.2853,1.286,1.2859,1.2848,1.2845,1.2838,1.2849,1.2853,1.2859,1.2845,1.2849,1.2837,1.2833,1.2833,1.2837,3,10,1,,,,0.00041882787,0.00054835714,1.2836177,,,,,1.2858
2005-05-03 11:00:00,54.55917245820731,0.004299752951215074,0.0003243205106411651,0.003626795799876454,1.2854331276761959,71.11111111111046,4.382893887719462,2.984048937453661,24.534301271933916,21.65025202696276,-6.7072235226849415,56.33598841420937,-35.55555555555523,0.0025999999999999357,0.20260266500428079,1.2858,1.2861,1.28486,0.0001,0.0012400000000001299,0.00029999999999996696,0.0009400000000001629,1161.170044,14.529999732971191,1.2864,1.2857,1.2852,1.2853,1.2859,1.2853,1.286,1.2859,1.2857,1.2853,1.2853,1.2859,1.2845,1.2849,1.2837,1.2833,3,11,1,,,,6.469898e-06,-6.1288476e-05,1.2832297,,,,,1.2859
2005-05-03 12:00:00,55.104914528300235,0.0043455252146863445,0.00029623284747233927,0.003700583181856296,1.285536195371433,64.44444444444478,4.276729550165527,2.9466729406006,24.35587319378912,19.346943748836033,-6.674601843042592,57.04250087811779,-33.333333333333336,0.0026999999999999247,0.21039507519675246,1.2859,1.2865,1.28475,0.0001,0.0017499999999999183,0.0005999999999999339,0.0011499999999999844,1161.170044,14.529999732971191,1.2873,1.2867,1.2869,1.2871,1.2864,1.2857,1.2852,1.2853,1.2867,1.2871,1.2857,1.2853,1.2853,1.2859,1.2845,1.2849,3,12,1,,,,-0.0005351184,0.0005202871,1.2831773,,,,,1.286
2005-05-03 13:00:00,69.09505122163976,0.004657889946705181,0.0004880055402378375,0.003822126538282411,1.2862568871220814,74.96873496873545,4.250988752211586,3.0432692896338467,37.03929196291779,15.308062974738398,-6.519867616697415,181.10626231380516,-6.2049062049051145,0.006000000000000005,0.4674717569146868,1.286,1.28993,1.2859,0.0035,0.004029999999999978,0.003929999999999989,9.999999999998899e-05,1161.170044,14.529999732971191,1.2858,1.2864,1.2864,1.2872,1.2873,1.2867,1.2869,1.2871,1.2864,1.2872,1.2867,1.2871,1.2857,1.2853,1.2853,1.2859,3,13,1,,,,1.4648773e-05,-0.00035152026,1.2836107,,,,,1.2895
2005-05-03 14:00:00,63.55010358488905,0.004825315210238098,0.0005249812424805467,0.003952862623821624,1.286681089463521,80.14438271949011,4.293002151529956,3.1243524453626708,33.43804200210457,13.695925273186232,-6.487602237542775,159.23460378479078,-20.028612303291236,0.005390000000000006,0.4200436408977561,1.2895,1.28999,1.28788,-0.00091,0.0021100000000000563,0.0004899999999998794,0.0016200000000001769,1161.170044,14.529999732971191,1.2861,1.2857,1.2858,1.285,1.2858,1.2864,1.2864,1.2872,1.2857,1.285,1.2864,1.2872,1.2867,1.2871,1.2857,1.2853,3,14,1,,,,0.000662053,-0.00030492526,1.284339,,,,,1.28859
2005-05-03 15:00:00,64.26284672611423,0.004966234998961534,0.0005332741075999596,0.004085646384933828,1.287066345924699,85.58072034466886,4.384913455597523,3.1923388650280837,31.33283944551015,12.833652987679114,-6.501218636213546,139.96879875196166,-17.02432045779707,0.005249999999999977,0.40902185345331127,1.28859,1.2896,1.28835,0.00021,0.0012499999999999734,0.0010100000000001774,0.00023999999999979593,1161.170044,14.529999732971191,1.286,1.2852,1.286,1.2859,1.2861,1.2857,1.2858,1.285,1.2852,1.2859,1.2857,1.285,1.2864,1.2872,1.2867,1.2871,3,15,1,,,,0.00016965345,0.0005097175,1.2852118,,,,,1.2888
